site_name,vacancy_name,vacancy_link,vacancy_city,employer,employer_hh_link,min_salary,max_salary
HeadHunter (hh.ru),Ведущий специалист-юрист,https://hh.ru/vacancy/38666021?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ИНЖИНИРИНГОВЫЙ ДИВИЗИОН ГОСКОРПОРАЦИИ «РОСАТОМ»,https://hh.ru/employer/107434,70000.0,80000.0
HeadHunter (hh.ru),Юрист по недвижимости,https://hh.ru/vacancy/38645063?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Мбилдинг партнерс,https://hh.ru/employer/1278636,70000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38450212?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Контактор,https://hh.ru/employer/3979756,70000.0,80000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38658811?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО МосТрансАренда,https://hh.ru/employer/2753595,70000.0,80000.0
HeadHunter (hh.ru),Юрист экспертно - правового отдела (ЭПОД),https://hh.ru/vacancy/38681242?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Партия Закона,https://hh.ru/employer/4756299,50000.0,60000.0
HeadHunter (hh.ru),Старший юрист (поставки оборудования),https://hh.ru/vacancy/37631437?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," Интерэнерго,ООО",https://hh.ru/employer/551483,,
HeadHunter (hh.ru),Главный юрисконсульт (сопровождение лизинговых операций),https://hh.ru/vacancy/38142249?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО ВТБ Лизинг,https://hh.ru/employer/84355,,
HeadHunter (hh.ru),Юрист (коммерческая недвижимость),https://hh.ru/vacancy/38760829?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Kelly Services,https://hh.ru/employer/4925,,
HeadHunter (hh.ru),Ведущий юрист (корпоративное право),https://hh.ru/vacancy/38643932?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО Главстрой,https://hh.ru/employer/2190348,,
HeadHunter (hh.ru),Юрист (в сфере ЖКХ) м.Говорово,https://hh.ru/vacancy/38715064?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО УК Термоинжсервис,https://hh.ru/employer/2769622,50000.0,
HeadHunter (hh.ru),Налоговый юрист,https://hh.ru/vacancy/38628166?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ИНТЕР РАО ЕЭС,https://hh.ru/employer/7675,,
HeadHunter (hh.ru),Юрист по спортивному праву,https://hh.ru/vacancy/38639300?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Саенко Иван,https://hh.ru/employer/4805081,,
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38804402?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Ипигаз,https://hh.ru/employer/241482,,60000.0
HeadHunter (hh.ru),Миграционный юрист,https://hh.ru/vacancy/38626469?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Легал Групп,https://hh.ru/employer/4562347,50000.0,
HeadHunter (hh.ru),Главный юрист(страхование),https://hh.ru/vacancy/38714354?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Тинькофф,https://hh.ru/employer/78638,,
HeadHunter (hh.ru),Главный юрисконсульт отдела правового обеспечения закупок (223-ФЗ),https://hh.ru/vacancy/36451919?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО Россельхозбанк,https://hh.ru/employer/58320,,
HeadHunter (hh.ru),Младший юрист (международное налоговое право),https://hh.ru/vacancy/38684213?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, КЛИФФ,https://hh.ru/employer/902,,
HeadHunter (hh.ru),Помощник юриста / курьер,https://hh.ru/vacancy/38696838?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Центр Правового Аутсорсинга «ВАШЕ ПРАВО»,https://hh.ru/employer/239197,25000.0,
HeadHunter (hh.ru),"Юрист (договорное право, строительство)",https://hh.ru/vacancy/38659079?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Энергострой,https://hh.ru/employer/2209891,,
HeadHunter (hh.ru),Юрист по претензионной работе,https://hh.ru/vacancy/38618167?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Паралель,https://hh.ru/employer/3092441,,65000.0
HeadHunter (hh.ru),Младший юрист,https://hh.ru/vacancy/38619500?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Tenzor Consulting Group,https://hh.ru/employer/160858,80000.0,100000.0
HeadHunter (hh.ru),Юрист по договорному и корпоративному праву,https://hh.ru/vacancy/37783204?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Трансконтинентальная МедиаКомпания,https://hh.ru/employer/14130,80000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38612077?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ЧОП Логос Титул,https://hh.ru/employer/3275062,,100000.0
HeadHunter (hh.ru),Юрист в единственном лице,https://hh.ru/vacancy/38554666?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, АЛМА,https://hh.ru/employer/702059,,
HeadHunter (hh.ru),Главный юрист по земельно-правовым вопросам,https://hh.ru/vacancy/38129439?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Объединенная Энергетическая Компания,https://hh.ru/employer/102401,,
HeadHunter (hh.ru),Юрист (Одинцово),https://hh.ru/vacancy/38587232?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," Глетчер, Инвестиционно-строительная компания",https://hh.ru/employer/103351,,
HeadHunter (hh.ru),Юрист на удаленную работу,https://hh.ru/vacancy/38770291?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," ACCOUNT, Юридическая компания",https://hh.ru/employer/604386,35000.0,40000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38739610?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ПерилаГлавСнаб,https://hh.ru/employer/224839,70000.0,
HeadHunter (hh.ru),Юрист-аналитик,https://hh.ru/vacancy/38606601?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Юридическая группа МИП,https://hh.ru/employer/866545,30000.0,50000.0
HeadHunter (hh.ru),Юрист в единственном лице,https://hh.ru/vacancy/38529106?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ФБД,https://hh.ru/employer/1669705,70000.0,120000.0
HeadHunter (hh.ru),Младший юрист,https://hh.ru/vacancy/38386215?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, МИР ИНСТРУМЕНТА,https://hh.ru/employer/2057,,
HeadHunter (hh.ru),Юрист - представитель,https://hh.ru/vacancy/38614217?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Единая Юридическая Служба,https://hh.ru/employer/4680757,70000.0,100000.0
HeadHunter (hh.ru),Младший юрист (страхование),https://hh.ru/vacancy/38714295?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Тинькофф,https://hh.ru/employer/78638,,
HeadHunter (hh.ru),Юрист в сфере защиты интеллектуальной собственности,https://hh.ru/vacancy/38615970?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Юридическая компания IP ПРАВО,https://hh.ru/employer/1446824,25000.0,
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/37476314?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Юридический Консалтинг,https://hh.ru/employer/3824381,55000.0,
HeadHunter (hh.ru),Проектный юрист-аналитик,https://hh.ru/vacancy/38647987?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО СГТК,https://hh.ru/employer/1747963,70000.0,80000.0
HeadHunter (hh.ru),Юрисконсульт отдела взыскания (залоговые кредиты),https://hh.ru/vacancy/38581419?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Банк Восточный,https://hh.ru/employer/78961,50000.0,
HeadHunter (hh.ru),Младший юрист,https://hh.ru/vacancy/38595950?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Shopping Live,https://hh.ru/employer/1235264,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38566325?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, PROGRESSION GROUP,https://hh.ru/employer/100502,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38573622?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Сатурн-недвижимость,https://hh.ru/employer/3909905,70000.0,100000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38576806?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Mafin,https://hh.ru/employer/3759471,,
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38549391?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО TSK,https://hh.ru/employer/4821926,,25000.0
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38756396?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Стратегия,https://hh.ru/employer/1653597,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38725294?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО ПрофЭксп,https://hh.ru/employer/1999649,80000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38637779?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Осташенко Марина Владимировна,https://hh.ru/employer/4463107,80000.0,
HeadHunter (hh.ru),Юрист по банкротству,https://hh.ru/vacancy/38537093?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Мосфинанс-Компани,https://hh.ru/employer/4805900,80000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38532462?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО СИСТЕМА,https://hh.ru/employer/3202589,50000.0,
HeadHunter (hh.ru),Юрист по претензионно-исковой работе,https://hh.ru/vacancy/38616770?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО BLS CUSTOS GROUP,https://hh.ru/employer/3235896,,
HeadHunter (hh.ru),Юрист начального уровня,https://hh.ru/vacancy/38572100?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Центральный банк Российской Федерации,https://hh.ru/employer/47858,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38117893?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Stone Hedge,https://hh.ru/employer/109654,100000.0,100000.0
HeadHunter (hh.ru),Помощник юрисконсульта /Специалист по урегулированию убытков,https://hh.ru/vacancy/38576609?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," ГАЙДЕ, страховая компания",https://hh.ru/employer/12156,40000.0,40000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38681885?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО РЕСО-Лизинг,https://hh.ru/employer/739268,,
HeadHunter (hh.ru),Старший юрисконсульт отдела правового обеспечения кредитования юридических лиц,https://hh.ru/vacancy/36366173?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО Россельхозбанк,https://hh.ru/employer/58320,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38529723?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Союз антикризисных и арбитражных управляющих,https://hh.ru/employer/1307897,,65000.0
HeadHunter (hh.ru),Корпоративный юрист,https://hh.ru/vacancy/38542446?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Калипсо,https://hh.ru/employer/4542281,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38527058?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Экспресскурьер,https://hh.ru/employer/4572704,60000.0,
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38546028?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,"ООО Михайлюк, Сороколат и партнеры-патентные поверенные",https://hh.ru/employer/4046448,45000.0,50000.0
HeadHunter (hh.ru),Юрист в недвижимости,https://hh.ru/vacancy/38559320?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Garnet,https://hh.ru/employer/2555382,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38537359?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ПАО ТрансКонтейнер,https://hh.ru/employer/65922,,
HeadHunter (hh.ru),Юрист/Гражданский представитель,https://hh.ru/vacancy/38557954?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Право,https://hh.ru/employer/4330864,150000.0,180000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38038277?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, ИНЖИНИРИНГОВЫЙ ДИВИЗИОН ГОСКОРПОРАЦИИ «РОСАТОМ»,https://hh.ru/employer/107434,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38544060?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Промышленный участок,https://hh.ru/employer/577194,,
HeadHunter (hh.ru),Помощник юриста (Кадровая работа),https://hh.ru/vacancy/38800524?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," Триумф, Продюсерский центр",https://hh.ru/employer/637525,25000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38534467?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Becar Asset Management Group,https://hh.ru/employer/21200,,40000.0
HeadHunter (hh.ru),Ведущий юрист по недвижимости и земельному праву,https://hh.ru/vacancy/38269493?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Crowe CRS,https://hh.ru/employer/2700,,
HeadHunter (hh.ru),Юрист договорного отдела,https://hh.ru/vacancy/38500997?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," МиГ, РСК",https://hh.ru/employer/9114,55000.0,70000.0
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38176055?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО РискИнвест,https://hh.ru/employer/2336723,35000.0,50000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38503126?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Лебозол Восток,https://hh.ru/employer/1997725,50000.0,
HeadHunter (hh.ru),Ведущий юрист,https://hh.ru/vacancy/38522704?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Богучангэсстрой,https://hh.ru/employer/376674,,50000.0
HeadHunter (hh.ru),Юрист по земельном отношениям,https://hh.ru/vacancy/38589222?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО СК-Инжиниринг,https://hh.ru/employer/764904,90000.0,100000.0
HeadHunter (hh.ru),Старший юрист Правового Департамента,https://hh.ru/vacancy/38070278?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Сетелем Банк,https://hh.ru/employer/7588,,
HeadHunter (hh.ru),Юрист по банкротству граждан,https://hh.ru/vacancy/38546655?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Центр Списания Долгов,https://hh.ru/employer/4330577,70000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38520128?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,Нек. орг. Министерство физической культуры и спорта Московской области,https://hh.ru/employer/2724690,,60000.0
HeadHunter (hh.ru),Помощник юриста,https://hh.ru/vacancy/38504671?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Мосфинанс-Компани,https://hh.ru/employer/4805900,40000.0,
HeadHunter (hh.ru),Юрист (Руководитель отдела) СРО,https://hh.ru/vacancy/38079473?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО К-ГРУП,https://hh.ru/employer/2926286,60000.0,90000.0
HeadHunter (hh.ru),Старший юрисконсульт (сопровождение международных контрактов),https://hh.ru/vacancy/38539223?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Северсталь. Управляющая компания,https://hh.ru/employer/6041?dpt=severstal-6041-MAIN,,
HeadHunter (hh.ru),Главный юрисконсульт управления судебной защиты,https://hh.ru/vacancy/36367771?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО Россельхозбанк,https://hh.ru/employer/58320,,
HeadHunter (hh.ru),Юрист по M&A,https://hh.ru/vacancy/38091752?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ПАО Совкомбанк,https://hh.ru/employer/7944,,100000.0
HeadHunter (hh.ru),Юрист в сфере ЖКХ,https://hh.ru/vacancy/38522203?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, УК Столица-Сити,https://hh.ru/employer/1637363,50000.0,
HeadHunter (hh.ru),Юрисконсульт по работе с государственными закупками (44-ФЗ и 223-ФЗ),https://hh.ru/vacancy/38577777?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, АЛНИКО,https://hh.ru/employer/63299,60000.0,80000.0
HeadHunter (hh.ru),Юрисконсульт в девелоперскую компанию,https://hh.ru/vacancy/38523235?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Кадровое Агентство Уникальных Специалистов,https://hh.ru/employer/98302,70000.0,100000.0
HeadHunter (hh.ru),Главный юрисконсульт отдела правового обеспечения пассивных банковских операций,https://hh.ru/vacancy/34758943?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,АО Россельхозбанк,https://hh.ru/employer/58320,,
HeadHunter (hh.ru),Ведущий юрист,https://hh.ru/vacancy/38426252?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Профсервис,https://hh.ru/employer/4064484,80000.0,100000.0
HeadHunter (hh.ru),Юрист в консалтинговую компанию,https://hh.ru/vacancy/38001314?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Классик Солюшн,https://hh.ru/employer/4005316,40000.0,80000.0
HeadHunter (hh.ru),Юрист-международник,https://hh.ru/vacancy/38013945?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Брокеркредитсервис,https://hh.ru/employer/1833,,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38582935?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Комитет по туризму Московской области,https://hh.ru/employer/4801805,50000.0,
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38448184?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Сталь - Про,https://hh.ru/employer/132597,,
HeadHunter (hh.ru),Юрист регистратор,https://hh.ru/vacancy/38504034?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Аваго,https://hh.ru/employer/4702853,70000.0,80000.0
HeadHunter (hh.ru),Юрист-международник,https://hh.ru/vacancy/37413363?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, Градиент,https://hh.ru/employer/18901,,
HeadHunter (hh.ru),Юрист (общеправовой практики),https://hh.ru/vacancy/38450238?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО Стройинвест,https://hh.ru/employer/105034,70000.0,80000.0
HeadHunter (hh.ru),Юрисконсульт по сопровождению сделок с недвижимостью,https://hh.ru/vacancy/38548140?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва," АБСОЛЮТ, Группа",https://hh.ru/employer/8893,,
HeadHunter (hh.ru),Юрист в строительную компанию,https://hh.ru/vacancy/38560638?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва,ООО БИО Архитектура,https://hh.ru/employer/1932027,,75000.0
HeadHunter (hh.ru),Юрист,https://hh.ru/vacancy/38486600?query=%D1%8E%D1%80%D0%B8%D1%81%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82,Москва, БИРНОВ,https://hh.ru/employer/1308647,50000.0,
